team,result,margin,br,toss,bat,opposition,ground,date,url,scrapped_date
England,lost,10 wicke,107,lost,1st,New Zealand,Hamilton,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
England,won,6 wicke,18,won,2nd,New Zealand,Auckland,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 6 wicke,,,,England,Auckland,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,won,63 run,,won,1st,Sri Lanka,Perth,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 63 run,,,,Australia,Perth,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,won,50 run,,won,1st,India,Adelaide,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,lost,50 run,,lost,2nd,Australia,Adelaide,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,won,2 wicke,5,lost,2nd,Sri Lanka,Adelaide,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 2 wicke,,,,India,Adelaide,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
England,tied,,,,,New Zealand,Napier,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
New Zealand,,,,won,2nd,England,Napier,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,won,24 run,,lost,1st,Sri Lanka,Melbourne,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 24 run,,,,Australia,Melbourne,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
New Zealand,won, 34 run,,,,England,Christchurch,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
England,lost,34 run,,lost,1st,New Zealand,Christchurch,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,won,18 run,,won,1st,India,Sydney,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,lost,18 run,,lost,2nd,Australia,Sydney,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,won,7 wicke,106,won,2nd,Sri Lanka,Hobart,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,lost, 7 wicke,,,,India,Hobart,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 13 run,,,,Australia,Melbourne,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,lost,13 run,,lost,2nd,Sri Lanka,Melbourne,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,won,6 wicke,25,,,Australia,Sydney,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,lost,6 wicke,25,,,India,Sydney,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
India,won,9 run,,won,1st,Australia,Brisbane,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Australia,lost,9 run,,lost,2nd,India,Brisbane,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
South Africa,won, 9 wicke,,,,Bangladesh,Chattogram,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,9 wicke,79,won,1st,East Africa,Chattogram,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
South Africa,won, 7 wicke,,,,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,7 wicke,11,won,1st,East Africa,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
South Africa,won, 7 wicke,,,,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,7 wicke,94,won,1st,East Africa,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,won,8 wicke,61,,,Ireland,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Ireland,lost,8 wicke,61,,,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,won,84 run,,won,1st,Ireland,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Ireland,lost,84 run,,lost,2nd,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,won,79 run,,won,1st,Ireland,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Ireland,lost,79 run,,lost,2nd,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Pakistan,won,152 run,,won,1st,Bangladesh,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,152 run,,lost,2nd,Pakistan,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Pakistan,won,7 wicke,10,,,Bangladesh,Faisalabad,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,7 wicke,10,,,Pakistan,Faisalabad,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Pakistan,won,23 run,,won,1st,Bangladesh,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,23 run,,lost,2nd,Pakistan,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Sri Lanka,,,,,,West Indies,Islet,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
West Indies,,,,,,Sri Lanka,Islet,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=111;template=results;type=team;view=results,2021-02-12
Pakistan,won,7 wicke,33,,,Bangladesh,Multan,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,7 wicke,33,,,Pakistan,Multan,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Pakistan,won,150 run,,won,1st,Bangladesh,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,150 run,,lost,2nd,Pakistan,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Pakistan,won,70 run,,lost,1st,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,70 run,,won,2nd,Pakistan,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
India,won,140 run,,won,1st,Pakistan,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Pakistan,lost,140 run,,lost,2nd,India,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
India,won,7 wicke,89,,,Bangladesh,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,7 wicke,89,,,India,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Pakistan,won,25 run,,won,1st,India,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
India,lost,25 run,,lost,2nd,Pakistan,Dhaka,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
England,won,114 run,,lost,1st,New Zealand,Chester-le-Street,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
New Zealand,lost, 114 run,,,,England,Chester-le-Street,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
England,,,,,,New Zealand,Birmingham,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
New Zealand,,,,won,2nd,England,Birmingham,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
New Zealand,won, 22 run,,,,England,Bristol,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
England,lost,22 run,,won,2nd,New Zealand,Bristol,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,won,96 run,,won,1st,U.A.E.,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,96 run,,lost,2nd,Bangladesh,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Pakistan,won,155 run,,won,1st,Hong Kong,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Hong Kong,lost, 155 run,,,,Pakistan,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Australia,won,84 run,,lost,1st,West Indies,Kingstown,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
West Indies,lost, 84 run,,,,Australia,Kingstown,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
New Zealand,won, 1 wicke,,,,England,Oval,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
England,lost,1 wicke,0,lost,1st,New Zealand,Oval,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Sri Lanka,won, 131 run,,,,Bangladesh,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,131 run,,won,2nd,Sri Lanka,Lahore,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
India,won,256 run,,won,1st,Hong Kong,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
Hong Kong,lost, 256 run,,,,India,Karachi,2008,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=112;template=results;type=team;view=results,2021-02-12
