team,result,margin,br,toss,bat,opposition,ground,date,url,scrapped_date
Pakistan,lost,7 wickets,63,lost,1st,New Zealand,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Australia,won,112 runs,,lost,1st,England,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
England,lost,112 runs,,won,2nd,Australia,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
New,Zealand,won 119,runs,runs,won,Pakistan,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Pakistan,lost,119 runs,lost,lost,2nd,Zealand,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
New,Zealand,won 98,runs,lost,1st,Sri Lanka,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Sri,Lanka,lost 98,runs,won,2nd,New Zealand,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Australia,won,111 runs,,lost,1st,England,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
England,lost,111 runs,,won,2nd,Australia,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
South,Africa,won 62,runs,runs,lost,Zimbabwe,Hamilton,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,62 runs,won,won,2nd,Africa,Hamilton,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
India,won,76 runs,,won,1st,Pakistan,Adelaide,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Pakistan,lost,76 runs,,lost,2nd,India,Adelaide,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Ireland,won,4 wickets,25,won,2nd,West Indies,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
West,Indies,lost 4,wickets,25,lost,v Ireland,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
New,Zealand,won 3,wickets,151,won,v Scotland,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Scotland,lost,3 wickets,151,lost,1st,New Zealand,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Bangladesh,won,105 runs,,won,1st,Afghanistan,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,105 runs,,lost,2nd,Bangladesh,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Zimbabwe,won,4 wickets,12,12,won,U.A.E.,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,4 wickets,12,12,lost,Zimbabwe,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
New,Zealand,won 8,wickets,226,lost,v England,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
England,lost,8 wickets,226,won,1st,New Zealand,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
West,Indies,won 150,runs,runs,lost,Pakistan,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Pakistan,lost,150 runs,won,won,2nd,Indies,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Sri,Lanka,won 4,wickets,10,won,v Afghanistan,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,4 wickets,10,lost,1st,Sri Lanka,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
India,won,130 runs,won,won,1st,Africa,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
South,Africa,lost 130,runs,runs,lost,India,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
England,won,119 runs,,lost,1st,Scotland,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
Scotland,lost,119 runs,,won,2nd,England,Christchurch,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=149;template=results;type=team;view=results,2021-02-12
West,Indies,won 73,runs,runs,won,Zimbabwe,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,73 runs,lost,lost,2nd,Indies,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Ireland,won,2 wickets,4,4,won,U.A.E.,Brisbane,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,2 wickets,4,4,lost,Ireland,Brisbane,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Afghanistan,won,1 wickets,3,3,won,Scotland,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Scotland,lost,1 wickets,3,3,lost,Afghanistan,Dunedin,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Sri,Lanka,won 92,runs,runs,won,Bangladesh,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Bangladesh,lost,92 runs,lost,lost,2nd,Lanka,Melbourne,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
South,Africa,won 257,runs,won,1st,West Indies,Sydney,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
West,Indies,lost 257,runs,lost,2nd,South Africa,Sydney,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
New,Zealand,won 1,wickets,161,lost,v Australia,Auckland,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Australia,lost,1 wickets,161,won,1st,New Zealand,Auckland,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
India,won,9 wickets,187,187,lost,U.A.E.,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,9 wickets,187,187,won,India,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Sri,Lanka,won 9,wickets,16,lost,v England,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
England,lost,9 wickets,16,won,1st,Sri Lanka,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Pakistan,won,20 runs,,won,1st,Zimbabwe,Brisbane,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,20 runs,,lost,2nd,Pakistan,Brisbane,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
South,Africa,won 201,runs,runs,won,Ireland,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Ireland,lost,201 runs,lost,lost,2nd,Africa,Canberra,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Pakistan,won,129 runs,,lost,1st,U.A.E.,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,129 runs,,won,2nd,Pakistan,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Australia,won,275 runs,,lost,1st,Afghanistan,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,275 runs,,won,2nd,Australia,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Bangladesh,won,6 wickets,11,11,won,Scotland,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Scotland,lost,6 wickets,11,11,lost,Bangladesh,Nelson,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
India,won,4 wickets,65,lost,2nd,West Indies,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
West,Indies,lost 4,wickets,65,won,v India,Perth,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Pakistan,won,29 runs,lost,lost,1st,Africa,Auckland,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
South,Africa,lost 29,runs,runs,won,Pakistan,Auckland,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Ireland,won,5 runs,,lost,1st,Zimbabwe,Hobart,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Zimbabwe,lost,5 runs,,won,2nd,Ireland,Hobart,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
New,Zealand,won 6,wickets,83,lost,v Afghanistan,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Afghanistan,lost,6 wickets,83,won,1st,New Zealand,Napier,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Australia,won,64 runs,won,won,1st,Lanka,Sydney,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Sri,Lanka,lost 64,runs,runs,lost,Australia,Sydney,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Bangladesh,won,15 runs,,lost,1st,England,Adelaide,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
England,lost,15 runs,,won,2nd,Bangladesh,Adelaide,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
India,won,8 wickets,79,79,lost,Ireland,Hamilton,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Ireland,lost,8 wickets,79,79,won,India,Hamilton,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Sri,Lanka,won 148,runs,runs,won,Scotland,Hobart,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
Scotland,lost,148 runs,lost,lost,2nd,Lanka,Hobart,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
South,Africa,won 146,runs,runs,lost,U.A.E.,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
U.A.E.,lost,146 runs,won,won,2nd,Africa,Wellington,2015,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;home_or_away=1;home_or_away=2;home_or_away=3;page=150;template=results;type=team;view=results,2021-02-12
